"","species","weight"
"1134","PERMAN",29
"1135","PERMAN",20.5
"1136","MICMON",32
"1137","PERMAN",18.5
"1138","PERMAN",30
"1139","PERMAN",22
"1140","PERMAN",20
"1141","PERMAN",21
"1142","PERMAN",19.5
"1143","PERMAN",18.5
"1144","PERMAN",19.5
"1145","PERMAN",13
"1146","PERMAN",22
"1147","PERMAN",22
"1148","PERMAN",21.5
"1149","PERMAN",19.5
"1150","PERMAN",17.5
"1151","PERMAN",20
"1152","PERMAN",8
"1153","PERMAN",20
"1154","PERMAN",21
"1155","PERMAN",11.5
"1156","PERMAN",13.5
"1157","PERMAN",22.5
"1158","PERMAN",16
"1159","PERMAN",12.5
"1160","PERMAN",22
"1161","PERMAN",21.5
"1162","PERMAN",12
"1163","PERMAN",16.5
"1164","PERMAN",19.5
"1165","PERMAN",24
"1166","PERMAN",24
"1167","PERMAN",18
"1168","PERMAN",12.5
"1169","PERMAN",19.5
"1170","PERMAN",8.5
"1171","PERMAN",11
"1172","PERMAN",13
"1173","PERMAN",19
"1174","PERMAN",22.5
"1175","PERMAN",26
"1176","OCHPRI",74
"1177","OCHPRI",79
"1178","OCHPRI",183
"1179","OCHPRI",166
"1180","OCHPRI",92
"1181","OCHPRI",129
"1182","OCHPRI",150
"1183","OCHPRI",65
"1184","OCHPRI",166
"1185","OCHPRI",149
"1186","OCHPRI",111
"1187","OCHPRI",98
"1188","OCHPRI",167
"1189","OCHPRI",75
"1190","OCHPRI",117
"1191","OCHPRI",81
"1192","OCHPRI",133
"1193","OCHPRI",84
"1194","OCHPRI",103
"1195","OCHPRI",81
"1196","OCHPRI",67
"1197","OCHPRI",183
"1198","OCHPRI",171
"1199","OCHPRI",169
"1200","OCHPRI",187
"1201","OCHPRI",144
"1202","OCHPRI",162
"1203","OCHPRI",152
"1204","OCHPRI",87
"1205","OCHPRI",161
"1206","OCHPRI",152
"1207","PERMAN",17.5
"1208","PERMAN",22
"1209","PERMAN",23.5
"1210","PERMAN",21
"1211","PERMAN",21
"1212","PERMAN",19.5
"1213","PERMAN",18.5
"1214","OCHPRI",152
"1215","OCHPRI",113
"1216","OCHPRI",87
"1217","OCHPRI",161
"1218","OCHPRI",190
"1219","OCHPRI",180
"1220","PERMAN",22
"1221","PERMAN",22
"1222","PERMAN",28
"1223","PERMAN",30
"1224","PERMAN",34
"1225","OCHPRI",85
"1226","OCHPRI",105
"1227","OCHPRI",84
"1228","OCHPRI",53
"1229","OCHPRI",196
"1230","OCHPRI",160
"1231","OCHPRI",162
"1232","PERMAN",23
"1233","PERMAN",18.5
"1234","PERMAN",24
"1235","PERMAN",20
"1236","OCHPRI",78
"1237","MICLON",24
"1238","MICLON",32
"1239","MICLON",20
"1240","OCHPRI",100
"1241","OCHPRI",124
"1242","OCHPRI",107
"1243","OCHPRI",96
"1244","OCHPRI",96
"1245","OCHPRI",88
"1246","OCHPRI",93
"1247","OCHPRI",137
"1248","OCHPRI",145
"1249","OCHPRI",149
"1250","PERMAN",29
"1251","PERMAN",20.5
"1252","PERMAN",18.5
"1253","PERMAN",17.7
"1254","PERMAN",23.7
"1255","PERMAN",12
"1256","PERMAN",23.5
"1257","MICLON",20
"1258","OCHPRI",142
"1259","PERMAN",19
"1260","PERMAN",26.5
"1261","PERMAN",23
"1262","PERMAN",19.5
"1263","PERMAN",30
"1264","PERMAN",15
"1265","PERMAN",22
"1266","PERMAN",17
"1267","PERMAN",26
"1268","PERMAN",23
"1269","PERMAN",21.5
"1270","PERMAN",19.5
"1271","PERMAN",16
"1272","OCHPRI",71
"1273","OCHPRI",130
"1274","OCHPRI",121
"1275","OCHPRI",120
"1276","OCHPRI",92
"1277","OCHPRI",107
"1278","OCHPRI",110
"1279","OCHPRI",133
"1280","OCHPRI",117
"1281","OCHPRI",163
"1282","OCHPRI",154
"1283","MICMON",12
"1284","OCHPRI",116
"1285","OCHPRI",148
"1286","OCHPRI",129
"1287","OCHPRI",131
"1288","OCHPRI",191
"1289","PERMAN",20
"1290","PERMAN",18
"1291","PERMAN",15
"1292","PERMAN",21.5
"1293","PERMAN",28
"1294","PERMAN",19
"1295","PERMAN",20
"1296","PERMAN",20
"1297","PERMAN",25
"1298","PERMAN",20
"1299","OCHPRI",119
"1300","OCHPRI",129
"1301","OCHPRI",66
"1302","OCHPRI",140
"1303","OCHPRI",140
"1304","PERMAN",14
"1305","PERMAN",22
"1306","PERMAN",17.5
"1307","PERMAN",20
"1308","PERMAN",21.5
"1309","PERMAN",22
"1310","PERMAN",17.5
"1311","PERMAN",16.5
"1312","PERMAN",21.5
"1313","PERMAN",15
"1314","PERMAN",17
"1315","PERMAN",17.5
"1316","PERMAN",21.5
"1317","PERMAN",17
"1318","PERMAN",14
"1319","PERMAN",23.5
"1320","PERMAN",13.5
"1321","PERMAN",22
"1322","PERMAN",23
"1323","MICMON",9
"1324","PERMAN",13
"1325","PERMAN",22.5
"1326","PERMAN",15
"1327","PERMAN",18
"1328","PERMAN",13
"1329","PERMAN",20
"1330","PERMAN",19.5
"1331","PERMAN",13.5
"1332","PERMAN",22
"1333","PERMAN",19.5
"1334","PERMAN",24
"1335","PERMAN",15
"1336","PERMAN",16
"1337","PERMAN",17
"1338","PERMAN",20
"1339","PERMAN",20.5
"1340","PERMAN",18
"1341","PERMAN",25.5
"1342","PERMAN",21
"1343","PERMAN",14.5
"1344","PERMAN",17
"1345","PERMAN",15
"1346","PERMAN",15
"1347","PERMAN",15.5
"1348","OCHPRI",130
"1349","OCHPRI",152
"1350","OCHPRI",160
"1351","OCHPRI",138
"1352","OCHPRI",93
"1353","OCHPRI",116
"1354","OCHPRI",129
"1355","OCHPRI",82
"1356","OCHPRI",156
"1357","OCHPRI",146
"1358","OCHPRI",100
"1359","OCHPRI",159
"1360","OCHPRI",198
"1361","OCHPRI",96
"1362","OCHPRI",148
"1363","OCHPRI",160
"1364","OCHPRI",137
"1365","OCHPRI",106
"1366","OCHPRI",109
"1367","OCHPRI",141
"1368","OCHPRI",107
"1369","OCHPRI",88
"1370","OCHPRI",97
"1371","OCHPRI",128
"1372","OCHPRI",159
"1373","OCHPRI",126
"1374","OCHPRI",146
"1375","OCHPRI",122
"1376","OCHPRI",88
"1377","OCHPRI",154
"1378","OCHPRI",122
"1379","OCHPRI",123
"1380","OCHPRI",100
"1381","OCHPRI",126
"1382","OCHPRI",79
"1383","OCHPRI",77
"1384","OCHPRI",126
"1385","OCHPRI",142
"1386","OCHPRI",148
"1387","OCHPRI",113
"1388","OCHPRI",140
"1389","OCHPRI",148
"1390","OCHPRI",155
"1391","OCHPRI",120
"1392","OCHPRI",146
"1393","OCHPRI",148
"1394","OCHPRI",151
"1395","OCHPRI",151
"1396","OCHPRI",151
"1397","OCHPRI",150
"1398","OCHPRI",159
"1399","OCHPRI",156
"1400","OCHPRI",168
"1401","OCHPRI",80
"1402","OCHPRI",166
"1403","OCHPRI",99
"1404","PERMAN",20
"1405","PERMAN",17
"1406","PERMAN",17.5
"1407","PERMAN",20
"1408","PERMAN",22.5
"1409","PERMAN",19
"1410","PERMAN",18
"1411","PERMAN",10
"1412","PERMAN",13.5
"1413","PERMAN",12.5
"1414","PERMAN",24
"1415","PERMAN",12
"1416","PERMAN",20
"1417","PERMAN",18
"1418","PERMAN",20
"1419","PERMAN",17
"1420","PERMAN",20
"1421","PERMAN",26
"1422","PERMAN",22
"1423","PERMAN",19
"1424","OCHPRI",160
"1425","OCHPRI",166
"1426","PERMAN",23.5
"1427","PERMAN",28.5
"1428","PERMAN",23
"1429","PERMAN",24
"1430","PERMAN",22
"1431","PERMAN",25
"1432","PERMAN",12
"1433","PERMAN",23
"1434","PERMAN",20
"1435","PERMAN",19.5
"1436","PERMAN",16.5
"1437","PERMAN",27
"1438","PERMAN",15.5
"1439","PERMAN",16.5
"1440","PERMAN",13.5
"1441","PERMAN",19.5
"1442","PERMAN",21
"1443","PERMAN",16
"1444","PERMAN",19.5
"1445","PERMAN",22
"1446","PERMAN",19.5
"1447","PERMAN",18.5
"1448","PERMAN",25
"1449","PERMAN",18
"1450","MICMON",16
"1451","OCHPRI",147
"1452","OCHPRI",193
"1453","PERMAN",14
"1454","PERMAN",24.5
"1455","PERMAN",24.5
"1456","PERMAN",16
"1457","PERMAN",12
"1458","PERMAN",10
"1459","PERMAN",16.5
"1460","PERMAN",20
"1461","PERMAN",21
"1462","PERMAN",17
"1463","PERMAN",23.5
"1464","PERMAN",11.5
"1465","PERMAN",17
"1466","PERMAN",13
"1467","PERMAN",9
"1468","PERMAN",10
"1469","PERMAN",12
"1470","PERMAN",25
"1471","PERMAN",20.5
"1472","PERMAN",16
"1473","PERMAN",11
"1474","PERMAN",19
"1475","PERMAN",21
"1476","PERMAN",15
"1477","PERMAN",16
"1478","PERMAN",25.5
"1479","PERMAN",21.5
"1480","PERMAN",26
"1481","PERMAN",24
"1482","PERMAN",14
"1483","PERMAN",19
"1484","PERMAN",21
"1485","PERMAN",22
"1486","MICLON",29
"1487","MICLON",42
"1488","MICLON",32
"1489","MICLON",25
"1490","MICLON",21.5
"1491","OCHPRI",183
"1492","PERMAN",15.5
"1493","PERMAN",18
"1494","PERMAN",19.5
"1495","PERMAN",16
"1496","PERMAN",20
"1497","PERMAN",24
"1498","PERMAN",12.5
"1499","PERMAN",15.5
"1500","PERMAN",16
"1501","PERMAN",22
"1502","PERMAN",19.5
"1503","PERMAN",16.5
"1504","PERMAN",18.5
"1505","PERMAN",22
"1506","PERMAN",17
"1507","PERMAN",21.5
"1508","PERMAN",18
"1509","PERMAN",18
"1510","PERMAN",17.5
"1511","PERMAN",23
"1512","PERMAN",19.5
"1513","PERMAN",19.5
"1514","PERMAN",14.5
"1515","PERMAN",16.5
"1516","PERMAN",13
"1517","PERMAN",21.5
"1518","PERMAN",13.5
"1519","PERMAN",27.5
"1520","PERMAN",11.5
"1521","PERMAN",16
"1522","PERMAN",18.5
"1523","PERMAN",13
"1524","PERMAN",12
"1525","PERMAN",13
"1526","PERMAN",13
"1527","PERMAN",14
"1528","PERMAN",17.5
"1529","CLEGAP",15
"1530","MICLON",29
"1531","MICLON",22
"1532","OCHPRI",88
"1533","OCHPRI",100.5
"1534","PERMAN",16.5
"1535","PERMAN",18
"1536","PERMAN",17
"1537","PERMAN",19
"1538","PERMAN",15
"1539","PERMAN",18
"1540","PERMAN",15
"1541","PERMAN",21
"1542","PERMAN",16.5
"1543","PERMAN",21
"1544","PERMAN",19.5
"1545","PERMAN",17
"1546","PERMAN",21.5
"1547","PERMAN",19
"1548","PERMAN",17.5
"1549","PERMAN",20.5
"1550","PERMAN",12.5
"1551","PERMAN",13
"1552","PERMAN",13
"1553","PERMAN",10
"1554","PERMAN",12.5
"1555","PERMAN",15
"1556","PERMAN",12.5
"1557","PERMAN",14
"1558","PERMAN",13
"1559","PERMAN",14.5
"1560","PERMAN",21
"1561","PERMAN",13.5
"1562","PERMAN",18
"1563","PERMAN",16
"1564","PERMAN",18
"1565","PERMAN",15
"1566","PERMAN",16
"1567","PERMAN",17.5
"1568","PERMAN",20.5
"1569","CLEGAP",14.6
"1570","MICLON",35.4
"1571","MICLON",13.2
"1572","MICMON",13.7
"1573","MICMON",13
"1574","MICMON",20.6
"1575","PERMAN",15.8
"1576","PERMAN",16.3
"1577","PERMAN",19.9
"1578","PERMAN",17.5
"1579","PERMAN",19.8
"1580","PERMAN",19.7
"1581","PERMAN",12.6
"1582","PERMAN",18.9
"1583","PERMAN",15.3
"1584","PERMAN",15.3
"1585","PERMAN",17.9
"1586","PERMAN",18.3
"1587","PERMAN",19.8
"1588","PERMAN",16.7
"1589","PERMAN",15.4
"1590","PERMAN",18.5
"1591","PERMAN",20.9
"1592","PERMAN",15.5
"1593","PERMAN",14.3
"1594","PERMAN",24.4
"1595","PERMAN",19
"1596","PERMAN",17.1
"1597","PERMAN",16.7
"1598","PERMAN",23.5
"1599","PERMAN",17.3
"1600","PERMAN",13.5
"1601","PERMAN",16.3
"1602","PERMAN",15.5
"1603","PERMAN",13.2
"1604","PERMAN",13
"1605","PERMAN",13.7
"1606","PERMAN",14
"1607","PERMAN",16.5
"1608","PERMAN",11.9
"1609","PERMAN",11.8
"1610","PERMAN",10.6
"1611","PERMAN",19.7
"1612","PERMAN",19.2
"1613","PERMAN",20.8
"1614","PERMAN",16.7
"1615","PERMAN",14.2
"1616","PERMAN",17.7
"1617","PERMAN",22.2
"1618","PERMAN",14.7
"1619","PERMAN",12
"1620","PERMAN",22
"1621","PERMAN",16.1
"1622","PERMAN",19.4
"1623","OCHPRI",154
"1624","OCHPRI",154
"1625","OCHPRI",161
"1626","OCHPRI",120
"1627","OCHPRI",138
"1628","OCHPRI",163
"1629","OCHPRI",141
"1630","OCHPRI",160
"1631","OCHPRI",162
"1632","OCHPRI",156
"1633","OCHPRI",154
"1634","OCHPRI",174
"1635","OCHPRI",169
"1636","OCHPRI",168
"1637","OCHPRI",170
"1638","OCHPRI",157
"1639","OCHPRI",150
"1640","OCHPRI",166
"1641","OCHPRI",146
"1642","OCHPRI",166
"1643","OCHPRI",181
"1644","OCHPRI",175
"1645","OCHPRI",153
"1646","OCHPRI",153
"1647","OCHPRI",161
"1648","OCHPRI",161
"1649","OCHPRI",135
"1650","OCHPRI",160
"1651","OCHPRI",150
"1652","OCHPRI",123
"1653","OCHPRI",183
"1654","OCHPRI",149
"1655","OCHPRI",144
"1656","OCHPRI",163
"1657","OCHPRI",164
"1658","OCHPRI",140
"1659","OCHPRI",174
"1660","OCHPRI",172
"1661","OCHPRI",172
"1662","OCHPRI",160
"1663","OCHPRI",126
"1664","OCHPRI",156
"1665","OCHPRI",156
"1666","OCHPRI",160
"1667","OCHPRI",175
"1668","OCHPRI",188
"1669","OCHPRI",173
"1670","OCHPRI",173
"1671","OCHPRI",168
"1672","OCHPRI",168
"1673","OCHPRI",163
"1674","OCHPRI",161
"1675","OCHPRI",161
"1676","OCHPRI",156
"1677","PERMAN",21.6
"1678","PERMAN",20.6
"1679","PERMAN",21
"1680","PERMAN",20
"1681","OCHPRI",166
"1682","OCHPRI",200
"1683","OCHPRI",90
"1684","OCHPRI",156
"1685","OCHPRI",94
"1686","OCHPRI",94
"1687","OCHPRI",188
"1688","OCHPRI",188
"1689","OCHPRI",188
"1690","OCHPRI",188
"1691","OCHPRI",166
"1692","OCHPRI",155
"1693","OCHPRI",160
"1694","OCHPRI",106
"1695","OCHPRI",158
"1696","OCHPRI",158
"1697","OCHPRI",100
"1698","OCHPRI",100
"1699","OCHPRI",100
"1700","OCHPRI",100
"1701","OCHPRI",188
"1702","OCHPRI",184
"1703","OCHPRI",184
"1704","OCHPRI",184
"1705","OCHPRI",184
"1706","OCHPRI",184
"1707","OCHPRI",171
"1708","OCHPRI",173
"1709","OCHPRI",173
"1710","OCHPRI",159
"1711","OCHPRI",177
"1712","OCHPRI",168
"1713","OCHPRI",168
"1714","PERMAN",22.1
"1715","OCHPRI",108
"1716","OCHPRI",108
"1717","OCHPRI",62
"1718","OCHPRI",185
"1719","OCHPRI",186
"1720","OCHPRI",174
"1721","OCHPRI",164
"1722","OCHPRI",175
"1723","OCHPRI",170
"1724","OCHPRI",58
"1725","OCHPRI",64
"1726","OCHPRI",68
"1727","OCHPRI",68
"1728","OCHPRI",186
"1729","OCHPRI",186
"1730","OCHPRI",186
"1731","OCHPRI",186
"1732","OCHPRI",168
"1733","OCHPRI",160
"1734","OCHPRI",90
"1735","OCHPRI",112
"1736","OCHPRI",70
"1737","OCHPRI",190
"1738","OCHPRI",166
"1739","OCHPRI",162
"1740","OCHPRI",130
"1741","OCHPRI",125
"1742","OCHPRI",125
"1743","OCHPRI",72
"1744","OCHPRI",75
"1745","OCHPRI",198
"1746","OCHPRI",160
"1747","OCHPRI",160
"1748","OCHPRI",160
"1749","OCHPRI",188
"1750","OCHPRI",70
"1751","OCHPRI",127
"1752","OCHPRI",127
"1753","OCHPRI",127
"1754","OCHPRI",88
"1755","OCHPRI",80
"1756","OCHPRI",202
"1757","OCHPRI",170
"1758","OCHPRI",170
"1759","OCHPRI",195
"1760","OCHPRI",195
"1761","OCHPRI",160
"1762","OCHPRI",160
"1763","OCHPRI",160
"1764","OCHPRI",160
"1765","OCHPRI",168
"1766","OCHPRI",176
"1767","OCHPRI",74
"1768","OCHPRI",188
"1769","OCHPRI",188
"1770","OCHPRI",155
"1771","OCHPRI",170
"1772","OCHPRI",163
"1773","OCHPRI",157
"1774","OCHPRI",135
"1775","OCHPRI",135
"1776","OCHPRI",129
"1777","OCHPRI",135
"1778","OCHPRI",135
"1779","OCHPRI",91
"1780","OCHPRI",93
"1781","OCHPRI",100
"1782","OCHPRI",153
"1783","OCHPRI",153
"1784","OCHPRI",153
"1785","OCHPRI",167
"1786","OCHPRI",167
"1787","OCHPRI",181
"1788","OCHPRI",172
"1789","OCHPRI",139
"1790","OCHPRI",166
"1791","OCHPRI",98
"1792","OCHPRI",98
"1793","OCHPRI",99
"1794","OCHPRI",98
"1795","OCHPRI",178
"1796","OCHPRI",181
"1797","OCHPRI",165
"1798","OCHPRI",153
"1799","OCHPRI",114
"1800","OCHPRI",114
"1801","OCHPRI",125
"1802","OCHPRI",121
"1803","OCHPRI",105
"1804","OCHPRI",99
"1805","OCHPRI",99
"1806","OCHPRI",99
"1807","OCHPRI",99
"1808","OCHPRI",160
"1809","OCHPRI",174
"1810","OCHPRI",181
"1811","OCHPRI",181
"1812","OCHPRI",165
"1813","OCHPRI",165
"1814","OCHPRI",165
"1815","OCHPRI",152
"1816","OCHPRI",145
"1817","OCHPRI",145
"1818","OCHPRI",110
"1819","OCHPRI",139
"1820","OCHPRI",139
"1821","OCHPRI",93
"1822","OCHPRI",138
"1823","OCHPRI",138
"1824","OCHPRI",66
"1825","OCHPRI",128
"1826","OCHPRI",122
"1827","OCHPRI",120
"1828","OCHPRI",103
"1829","OCHPRI",128
"1830","OCHPRI",132
"1831","OCHPRI",132
"1832","OCHPRI",134
"1833","OCHPRI",90
"1834","OCHPRI",113
"1835","OCHPRI",196
"1836","OCHPRI",196
"1837","OCHPRI",133
"1838","OCHPRI",133
"1839","OCHPRI",190
"1840","OCHPRI",190
"1841","OCHPRI",165
"1842","OCHPRI",165
"1843","OCHPRI",165
"1844","OCHPRI",175
"1845","OCHPRI",175
"1846","OCHPRI",175
"1847","OCHPRI",178
"1848","PERMAN",23
"1849","PERMAN",19
"1850","OCHPRI",102
"1851","OCHPRI",134
"1852","OCHPRI",126
"1853","OCHPRI",126
"1854","OCHPRI",173
"1855","OCHPRI",160
"1856","OCHPRI",140
"1857","PERMAN",20
"1858","PERMAN",23.5
"1859","PERMAN",14.5
"1860","PERMAN",26.5
"1861","MICMON",14.5
"1862","PERMAN",22.5
"1863","PERMAN",22
"1864","PERMAN",16.5
"1865","OCHPRI",112
"1866","OCHPRI",127
"1867","OCHPRI",123
"1868","OCHPRI",133
"1869","OCHPRI",124
"1870","OCHPRI",181
"1871","OCHPRI",158
"1872","OCHPRI",141
"1873","OCHPRI",165
"1874","PERMAN",27.5
"1875","PERMAN",22
"1876","MICMON",16.5
"1877","MICMON",16.1
"1878","PERMAN",23.5
"1879","PERMAN",21
"1880","PERMAN",28.5
"1881","OCHPRI",130
"1882","OCHPRI",141
"1883","OCHPRI",141
"1884","OCHPRI",139
"1885","OCHPRI",149
"1886","OCHPRI",154
"1887","OCHPRI",154
"1888","OCHPRI",154
"1889","OCHPRI",123
"1890","OCHPRI",150
"1891","OCHPRI",141
"1892","OCHPRI",141
"1893","OCHPRI",141
"1894","OCHPRI",153
"1895","OCHPRI",134
"1896","OCHPRI",146
"1897","OCHPRI",136
"1898","OCHPRI",136
"1899","OCHPRI",139
"1900","OCHPRI",146
"1901","OCHPRI",146
"1902","OCHPRI",148
"1903","OCHPRI",148
"1904","OCHPRI",140
"1905","OCHPRI",140
"1906","OCHPRI",152
"1907","OCHPRI",146
"1908","OCHPRI",147
"1909","OCHPRI",143
"1910","OCHPRI",142
"1911","OCHPRI",142
"1912","OCHPRI",159
"1913","OCHPRI",159
"1914","OCHPRI",179
"1915","OCHPRI",154
"1916","OCHPRI",174
"1917","OCHPRI",174
"1918","MICMON",27.5
"1919","OCHPRI",128
"1920","OCHPRI",130
"1921","OCHPRI",148
"1922","OCHPRI",148
"1923","OCHPRI",129
"1924","OCHPRI",129
"1925","OCHPRI",129
"1926","OCHPRI",143
"1927","OCHPRI",152
"1928","OCHPRI",142
"1929","OCHPRI",139
"1930","OCHPRI",139
"1931","OCHPRI",139
"1932","OCHPRI",142
"1933","OCHPRI",144
"1934","OCHPRI",144
"1935","OCHPRI",164
"1936","OCHPRI",164
"1937","OCHPRI",152
"1938","OCHPRI",152
"1939","OCHPRI",148
"1940","OCHPRI",144
"1941","OCHPRI",144
"1942","OCHPRI",136
"1943","OCHPRI",149
"1944","OCHPRI",154
"1945","OCHPRI",171
"1946","OCHPRI",171
"1947","OCHPRI",171
"1948","OCHPRI",171
"1949","PERMAN",14
"1950","PERMAN",19
"1951","PERMAN",14.5
"1952","PERMAN",10.5
"1953","PERMAN",18.5
"1954","MICMON",24
"1955","OCHPRI",116
"1956","OCHPRI",139
"1957","OCHPRI",139
"1958","OCHPRI",139
"1959","OCHPRI",139
"1960","OCHPRI",142
"1961","OCHPRI",142
"1962","OCHPRI",142
"1963","OCHPRI",154
"1964","OCHPRI",148
"1965","OCHPRI",148
"1966","OCHPRI",148
"1967","OCHPRI",148
"1968","OCHPRI",144
"1969","OCHPRI",154
"1970","OCHPRI",154
"1971","OCHPRI",139
"1972","OCHPRI",139
"1973","OCHPRI",140
"1974","OCHPRI",140
"1975","OCHPRI",140
"1976","OCHPRI",141
"1977","OCHPRI",146
"1978","OCHPRI",146
"1979","OCHPRI",146
"1980","OCHPRI",144
"1981","OCHPRI",140
"1982","OCHPRI",140
"1983","OCHPRI",140
"1984","OCHPRI",140
"1985","OCHPRI",147
"1986","OCHPRI",147
"1987","OCHPRI",153
"1988","OCHPRI",153
"1989","OCHPRI",153
"1990","OCHPRI",171
"1991","OCHPRI",171
"1992","OCHPRI",171
"1993","PERMAN",19
"1994","PERMAN",14.5
"1995","PERMAN",16
"1996","PERMAN",27.5
"1997","OCHPRI",144
"1998","OCHPRI",144
"1999","OCHPRI",72
"2000","OCHPRI",144
"2001","OCHPRI",150
"2002","OCHPRI",150
"2003","OCHPRI",150
"2004","OCHPRI",139
"2005","OCHPRI",145
"2006","OCHPRI",165
"2007","OCHPRI",165
"2008","PERMAN",14
"2009","PERMAN",14.5
"2010","PERMAN",15
"2011","PERMAN",12
"2012","PERMAN",11
"2013","PERMAN",18
"2014","PERMAN",13
"2015","PERMAN",20.5
"2016","PERMAN",14
"2017","PERMAN",12.5
"2018","PERMAN",14
"2019","PERMAN",17.5
"2020","PERMAN",15
"2021","PERMAN",15.5
"2022","PERMAN",23
"2023","OCHPRI",153
"2024","OCHPRI",145
"2025","OCHPRI",145
"2026","OCHPRI",145
"2027","OCHPRI",153
"2028","OCHPRI",153
"2029","OCHPRI",153
"2030","OCHPRI",140
"2031","OCHPRI",140
"2032","OCHPRI",145
"2033","OCHPRI",147
"2034","OCHPRI",148
"2035","OCHPRI",141
"2036","OCHPRI",146
"2037","OCHPRI",146
"2038","OCHPRI",99
"2039","OCHPRI",153
"2040","OCHPRI",156
"2041","OCHPRI",152
"2042","OCHPRI",152
"2043","OCHPRI",174
"2044","OCHPRI",166
"2045","OCHPRI",140
"2046","OCHPRI",83
"2047","OCHPRI",157
"2048","MICMON",26.5
"2049","MICMON",31
"2050","OCHPRI",152
"2051","OCHPRI",158
"2052","OCHPRI",154
"2053","OCHPRI",220
"2054","OCHPRI",168
"2055","OCHPRI",170
"2056","OCHPRI",154
"2057","PERMAN",23
"2058","MICMON",31.5
"2059","PERMAN",21.5
"2060","MICMON",34.5
"2061","PERMAN",19
"2062","OCHPRI",170
"2063","OCHPRI",176
"2064","OCHPRI",192
"2065","OCHPRI",162
"2066","OCHPRI",162
"2067","OCHPRI",162
"2068","OCHPRI",162
"2069","OCHPRI",162
"2070","OCHPRI",162
"2071","OCHPRI",178
"2072","OCHPRI",178
"2073","OCHPRI",152
"2074","OCHPRI",190
"2075","OCHPRI",148
"2076","OCHPRI",148
"2077","OCHPRI",148
"2078","OCHPRI",160
"2079","OCHPRI",168
"2080","OCHPRI",174
"2081","OCHPRI",156
"2082","OCHPRI",156
"2083","OCHPRI",156
"2084","OCHPRI",156
"2085","OCHPRI",156
"2086","OCHPRI",156
"2087","PERMAN",20
"2088","PERMAN",19.5
"2089","PERMAN",19.5
"2090","PERMAN",17
"2091","PERMAN",15.5
"2092","PERMAN",17
"2093","PERMAN",15
"2094","OCHPRI",162
"2095","OCHPRI",198
"2096","OCHPRI",198
"2097","OCHPRI",170
"2098","OCHPRI",146
"2099","OCHPRI",146
"2100","OCHPRI",146
"2101","OCHPRI",174
"2102","OCHPRI",174
"2103","OCHPRI",160
"2104","OCHPRI",176
"2105","OCHPRI",176
"2106","OCHPRI",164
"2107","OCHPRI",164
"2108","OCHPRI",158
"2109","OCHPRI",168
"2110","OCHPRI",168
"2111","OCHPRI",146
"2112","OCHPRI",146
"2113","OCHPRI",146
"2114","OCHPRI",146
"2115","OCHPRI",146
"2116","OCHPRI",206
"2117","OCHPRI",166
"2118","OCHPRI",166
"2119","OCHPRI",166
"2120","OCHPRI",166
"2121","OCHPRI",166
"2122","OCHPRI",166
"2123","OCHPRI",166
"2124","OCHPRI",166
"2125","OCHPRI",140
"2126","OCHPRI",157
"2127","OCHPRI",157
"2128","OCHPRI",174
"2129","OCHPRI",168
"2130","OCHPRI",204
"2131","OCHPRI",212
"2132","OCHPRI",172
"2133","OCHPRI",150
"2134","OCHPRI",166
"2135","OCHPRI",138
"2136","OCHPRI",186
"2137","OCHPRI",154
"2138","OCHPRI",140
"2139","OCHPRI",161
"2140","OCHPRI",176
"2141","OCHPRI",164
"2142","OCHPRI",144
"2143","OCHPRI",166
"2144","OCHPRI",166
"2145","OCHPRI",166
"2146","OCHPRI",172
"2147","OCHPRI",172
"2148","OCHPRI",87
"2149","OCHPRI",157
"2150","OCHPRI",155
"2151","OCHPRI",159
"2152","OCHPRI",85
"2153","MICMON",33.5
"2154","OCHPRI",62
"2155","OCHPRI",68
"2156","OCHPRI",68
"2157","OCHPRI",82
"2158","OCHPRI",176
"2159","OCHPRI",158
"2160","OCHPRI",134
"2161","OCHPRI",87
"2162","OCHPRI",155
"2163","OCHPRI",85
"2164","OCHPRI",157
"2165","PERMAN",14.5
"2166","PERMAN",20.5
"2167","PERMAN",19.5
"2168","PERMAN",18.5
"2169","PERMAN",21.5
"2170","MICMON",35.5
"2171","MICMON",19.5
"2172","OCHPRI",82
"2173","OCHPRI",62
"2174","OCHPRI",168
"2175","OCHPRI",160
"2176","OCHPRI",175
"2177","OCHPRI",47
"2178","OCHPRI",162
"2179","OCHPRI",59
"2180","OCHPRI",87
"2181","OCHPRI",87
"2182","OCHPRI",88
"2183","OCHPRI",157
"2184","OCHPRI",157
"2185","OCHPRI",155
"2186","OCHPRI",165
"2187","PERMAN",20.5
"2188","PERMAN",14
"2189","PERMAN",18.5
"2190","PERMAN",14.5
"2191","PERMAN",20.5
"2192","PERMAN",16.5
"2193","PERMAN",19.5
"2194","MICLON",42
"2195","MICLON",40
"2196","MICMON",19
"2197","OCHPRI",60
"2198","OCHPRI",62
"2199","OCHPRI",56
"2200","OCHPRI",152
"2201","OCHPRI",58
"2202","OCHPRI",88
"2203","OCHPRI",96
"2204","OCHPRI",70
"2205","OCHPRI",168
"2206","OCHPRI",154
"2207","OCHPRI",140
"2208","OCHPRI",168
"2209","OCHPRI",134
"2210","OCHPRI",168
"2211","OCHPRI",150
"2212","OCHPRI",84
"2213","OCHPRI",48
